"Time","Operation","Transfer(MKR)","Stake(MKR)","Executive/Poll","Options","Deci-sive"
"2020-11-11 06:52:14 011234792_016_000_0","CHOOSE","","20,539.75","Inclusion Poll for Operational Support Domain Definition (MIP28)- November 9, 2020","Yes",""
"2020-11-11 06:52:14 011234792_016_000_0","CHOOSE","","20,539.75","Inclusion Poll for Operational Support Domain Facilitator Onboarding (Amy Jung) (MIP28c7-SP1)- November 9, 2020","Yes",""
"2020-11-11 06:52:14 011234792_016_000_0","CHOOSE","","20,539.75","Inclusion Poll for Calendar Exceptions (MIP4c2-SP6)- November 9, 2020","No",""
"2020-11-11 06:52:14 011234792_016_000_0","CHOOSE","","20,539.75","Inclusion Poll for Flash Mint Module (MIP25)- November 9, 2020","Yes",""
"2020-11-07 07:27:12 011208951_029_000_2","VOTE","","20,539.75","Mitigating Flash Loan Risk - October 30, 2020","",""
"2020-11-07 07:27:12 011208951_029_000_1","VOTE","","20,539.75","Onboard YFI and BAL, Debt Ceiling and Stability Fee Adjustments - November 6, 2020","",""
"2020-11-07 07:27:12 011208951_029_000_0","MOVE VOTE","","20,539.75","Mitigating Flash Loan Risk - October 30, 2020","",""
"2020-11-05 16:00:00 011198165_000_000","FINAL_CHOICE","","20,539.75","Adjust the LINK-A Debt Ceiling - November 2, 2020","Yes",""
"2020-11-05 16:00:00 011198165_000_000","FINAL_CHOICE","","20,539.75","Stability Fee Adjustment Proposal - November 2, 2020","Yes",""
"2020-11-05 16:00:00 011198165_000_000","FINAL_CHOICE","","20,539.75","Adjust the WBTC-A Debt Ceiling - November 2, 2020","Yes",""
"2020-11-05 16:00:00 011198165_000_000","FINAL_CHOICE","","20,539.75","Adjust the ETH-A Debt Ceiling - November 2, 2020","Yes",""
"2020-11-05 16:00:00 011198165_000_000","FINAL_CHOICE","","20,539.75","Adjust the ETH-B Debt Ceiling - November 2, 2020","Yes",""
"2020-11-05 16:00:00 011198165_000_000","FINAL_CHOICE","","20,539.75","Adjust the MANA-A Debt Ceiling - November 2, 2020","Yes",""
"2020-11-05 16:00:00 011198165_000_000","FINAL_CHOICE","","20,539.75","Adjust the USDT-A Debt Ceiling - November 2, 2020","Yes",""
"2020-11-05 16:00:00 011198165_000_000","FINAL_CHOICE","","20,539.75","Stablecoin Action Plan - November 2, 2020","No",""
"2020-11-05 08:50:44 011196196_015_000_0","CHOOSE","","20,539.75","Stablecoin Action Plan - November 2, 2020","No",""
"2020-11-05 08:50:44 011196196_015_000_0","CHOOSE","","20,539.75","Adjust the ETH-A Debt Ceiling - November 2, 2020","Yes",""
"2020-11-03 06:56:33 011182704_000_000_0","CHOOSE","","20,539.75","Adjust the LINK-A Debt Ceiling - November 2, 2020","Yes",""
"2020-11-03 06:56:33 011182704_000_000_0","CHOOSE","","20,539.75","Adjust the MANA-A Debt Ceiling - November 2, 2020","Yes",""
"2020-11-03 06:56:33 011182704_000_000_0","CHOOSE","","20,539.75","Stability Fee Adjustment Proposal - November 2, 2020","Yes",""
"2020-11-03 06:56:33 011182704_000_000_0","CHOOSE","","20,539.75","Adjust the USDT-A Debt Ceiling - November 2, 2020","Yes",""
"2020-11-03 06:56:33 011182704_000_000_0","CHOOSE","","20,539.75","Adjust the WBTC-A Debt Ceiling - November 2, 2020","Yes",""
"2020-11-03 06:56:33 011182704_000_000_0","CHOOSE","","20,539.75","Adjust the ETH-B Debt Ceiling - November 2, 2020","Yes",""
"2020-11-02 16:00:00 011178611_000_000","FINAL_CHOICE","","20,539.75","Community Greenlight Poll - UNI-V2-WBTC-ETH (Uniswap WBTC-WETH Liquidity Tokens) - October 19, 2020","Yes (Greenlight)",""
"2020-11-02 16:00:00 011178611_000_000","FINAL_CHOICE","","20,539.75","Community Greenlight Poll - CRO (Crypto.com Coin) - October 19, 2020","Yes (Greenlight)",""
"2020-11-02 16:00:00 011178611_000_000","FINAL_CHOICE","","20,539.75","Community Greenlight Poll - CRV (Curve DAO Token) - October 19, 2020","No (Defer)",""
"2020-11-02 16:00:00 011178611_000_000","FINAL_CHOICE","","20,539.75","Community Greenlight Poll - KF-DROP (Kickfurther DROP) - October 19, 2020","No (Defer)",""
"2020-11-02 16:00:00 011178611_000_000","FINAL_CHOICE","","20,539.75","Community Greenlight Poll - UNI-V2-USDT-ETH (Uniswap USDT-WETH Liquidity Tokens) - October 19, 2020","Yes (Greenlight)",""
"2020-11-02 16:00:00 011178611_000_000","FINAL_CHOICE","","20,539.75","Community Greenlight Poll - UNI (Uniswap) - October 19, 2020","Yes (Greenlight)",""
"2020-11-02 16:00:00 011178611_000_000","FINAL_CHOICE","","20,539.75","Community Greenlight Poll - cUSDC (Compound USDC cToken) - October 19, 2020","Yes (Greenlight)",""
"2020-11-02 16:00:00 011178611_000_000","FINAL_CHOICE","","20,539.75","Community Greenlight Poll - OMG (OMG Network) - October 19, 2020","Yes (Greenlight)",""
"2020-10-30 18:17:11 011159721_022_000_1","VOTE","","20,539.75","Mitigating Flash Loan Risk - October 30, 2020","",""
"2020-10-30 18:17:11 011159721_022_000_0","MOVE VOTE","","20,539.75","Approve October 2020 Governance Cycle Bundle - October 26, 2020","",""
"2020-10-29 16:00:00 011152615_000_000","FINAL_CHOICE","","20,539.75","Add GUSD as a Collateral Type - October 26, 2020","Yes",""
"2020-10-29 16:00:00 011152615_000_000","FINAL_CHOICE","","20,539.75","Add PAXG as a Collateral Type - October 26, 2020","Yes",""
"2020-10-29 06:38:48 011150078_106_000_0","CHOOSE","","20,539.75","Add PAXG as a Collateral Type - October 26, 2020","Yes",""
"2020-10-29 06:38:48 011150078_106_000_0","CHOOSE","","20,539.75","Add GUSD as a Collateral Type - October 26, 2020","Yes",""
"2020-10-27 16:23:34 011139706_179_000_2","VOTE","","20,539.75","Approve October 2020 Governance Cycle Bundle - October 26, 2020","",""
"2020-10-27 16:23:34 011139706_179_000_1","MOVE VOTE","","20,539.75","Increase the Surplus Buffer, Oracle Whitelisting - October 23, 2020","",""
"2020-10-27 16:23:34 011139706_179_000_0","MOVE VOTE","","20,539.75","Add ETH-B Vault Type - October 16, 2020","",""
"2020-10-26 06:42:52 011130466_014_000_2","VOTE","","20,539.75","Increase the Surplus Buffer, Oracle Whitelisting - October 23, 2020","",""
"2020-10-26 06:42:52 011130466_014_000_1","VOTE","","20,539.75","Add ETH-B Vault Type - October 16, 2020","",""
"2020-10-26 06:42:52 011130466_014_000_0","MOVE VOTE","","20,539.75","Add ETH-B Vault Type - October 16, 2020","",""
"2020-10-22 16:00:00 011106947_000_000","FINAL_CHOICE","","20,539.75","Whitelist B.Protocol on ETHUSD Medianizer Oracle (MIP10c9-SP12) - October 19, 2020","Yes",""
"2020-10-22 16:00:00 011106947_000_000","FINAL_CHOICE","","20,539.75","Monthly MIPs Governance Poll - October 19, 2020","Yes",""
"2020-10-22 16:00:00 011106947_000_000","FINAL_CHOICE","","20,539.75","Whitelist B.Protocol on ETHUSD Medianizer Oracle Security Module (MIP10c9-SP13) - October 19, 2020","Yes",""
"2020-10-22 16:00:00 011106947_000_000","FINAL_CHOICE","","20,539.75","Increase the Surplus Auction Buffer - October 19, 2020","Yes",""
"2020-10-22 16:00:00 011106947_000_000","FINAL_CHOICE","","20,539.75","Approve Maker Representatives - October 19, 2020","Yes",""
"2020-10-21 06:06:14 011097778_003_000_0","CHOOSE","","20,539.75","Community Greenlight Poll - CRO (Crypto.com Coin) - October 19, 2020","Yes (Greenlight)",""
"2020-10-21 06:06:14 011097778_003_000_0","CHOOSE","","20,539.75","Community Greenlight Poll - UNI-V2-USDT-ETH (Uniswap USDT-WETH Liquidity Tokens) - October 19, 2020","Yes (Greenlight)",""
"2020-10-21 06:06:14 011097778_003_000_0","CHOOSE","","20,539.75","Community Greenlight Poll - UNI-V2-WBTC-ETH (Uniswap WBTC-WETH Liquidity Tokens) - October 19, 2020","Yes (Greenlight)",""
"2020-10-21 06:06:14 011097778_003_000_0","CHOOSE","","20,539.75","Community Greenlight Poll - UNI (Uniswap) - October 19, 2020","Yes (Greenlight)",""
"2020-10-21 06:06:14 011097778_003_000_0","CHOOSE","","20,539.75","Community Greenlight Poll - OMG (OMG Network) - October 19, 2020","Yes (Greenlight)",""
"2020-10-20 06:17:29 011091358_101_000_0","CHOOSE","","20,539.75","Community Greenlight Poll - cUSDC (Compound USDC cToken) - October 19, 2020","Yes (Greenlight)",""
"2020-10-20 06:16:38 011091351_178_000_0","CHOOSE","","20,539.75","Community Greenlight Poll - KF-DROP (Kickfurther DROP) - October 19, 2020","No (Defer)",""
"2020-10-20 06:12:47 011091332_048_000_0","CHOOSE","","20,539.75","Community Greenlight Poll - CRV (Curve DAO Token) - October 19, 2020","No (Defer)",""
"2020-10-20 06:11:54 011091328_099_000_0","CHOOSE","","20,539.75","Monthly MIPs Governance Poll - October 19, 2020","Yes",""
"2020-10-20 06:11:54 011091328_098_000_0","CHOOSE","","20,539.75","Whitelist B.Protocol on ETHUSD Medianizer Oracle (MIP10c9-SP12) - October 19, 2020","Yes",""
"2020-10-20 06:11:54 011091328_097_000_0","CHOOSE","","20,539.75","Whitelist B.Protocol on ETHUSD Medianizer Oracle Security Module (MIP10c9-SP13) - October 19, 2020","Yes",""
"2020-10-20 06:07:17 011091306_055_000_0","CHOOSE","","20,539.75","Approve Maker Representatives - October 19, 2020","Yes",""
"2020-10-20 06:07:17 011091306_054_000_0","CHOOSE","","20,539.75","Increase the Surplus Auction Buffer - October 19, 2020","Yes",""
"2020-10-17 05:53:34 011071679_145_000_1","VOTE","","20,539.75","Add ETH-B Vault Type - October 16, 2020","","YES"
"2020-10-17 05:53:34 011071679_145_000_0","MOVE VOTE","","20,539.75","Raise the PAX-A Debt Ceiling and Reduce the Base Rate - October 2, 2020","",""
"2020-10-15 16:00:00 011061337_000_000","FINAL_CHOICE","","20,539.75","Add BAL as a Collateral Type - October 12, 2020","Yes",""
"2020-10-15 16:00:00 011061337_000_000","FINAL_CHOICE","","20,539.75","Add YFI as a Collateral Type - October 12, 2020","Yes",""
"2020-10-15 16:00:00 011061337_000_000","FINAL_CHOICE","","20,539.75","Inclusion Poll for Target Price Adjustment Module (Vox) (MIP20)- October 12, 2020","No",""
"2020-10-15 16:00:00 011061337_000_000","FINAL_CHOICE","","20,539.75","Inclusion Poll for Centrifuge Direct Liquidation Module (MIP22)- 12 October, 2020","No",""
"2020-10-15 16:00:00 011061337_000_000","FINAL_CHOICE","","20,539.75","Rates V2 Poll - October 12, 2020","Yes",""
"2020-10-15 16:00:00 011061337_000_000","FINAL_CHOICE","","20,539.75","Base Rate Adjustment - October 12, 2020","0",""
"2020-10-13 07:25:15 011045946_054_000_0","CHOOSE","","20,539.75","Base Rate Adjustment - October 12, 2020","0",""
"2020-10-13 07:18:34 011045919_063_000_0","CHOOSE","","20,539.75","Rates V2 Poll - October 12, 2020","Yes",""
"2020-10-13 07:17:58 011045913_004_000_0","CHOOSE","","20,539.75","Add BAL as a Collateral Type - October 12, 2020","Yes",""
"2020-10-13 07:13:49 011045893_017_000_0","CHOOSE","","20,539.75","Inclusion Poll for Centrifuge Direct Liquidation Module (MIP22)- 12 October, 2020","No",""
"2020-10-13 07:10:33 011045877_027_000_0","CHOOSE","","20,539.75","Inclusion Poll for Target Price Adjustment Module (Vox) (MIP20)- October 12, 2020","No",""
"2020-10-13 07:05:57 011045866_094_000_0","CHOOSE","","20,539.75","Add YFI as a Collateral Type - October 12, 2020","Yes",""
"2020-10-08 16:00:00 011015864_000_000","FINAL_CHOICE","","20,539.75","Base Rate Adjustment - October 5, 2020","-2-10",""
"2020-10-08 16:00:00 011015864_000_000","FINAL_CHOICE","","20,539.75","Take a more Flexible and Transparent Approach to Collateral Onboarding  - October 5, 2020","Yes",""
"2020-10-08 15:57:36 011015856_055_000_0","CHOOSE","","20,539.75","Take a more Flexible and Transparent Approach to Collateral Onboarding  - October 5, 2020","Yes",""
"2020-10-07 05:57:55 011006833_144_001_1","UP-VOTE","","20,539.75","Raise the PAX-A Debt Ceiling and Reduce the Base Rate - October 2, 2020","",""
"2020-10-07 05:57:55 011006833_144_001_0","STAKE","1,356.00","20,539.75","","",""
"2020-10-06 05:49:09 011000395_017_000_0","CHOOSE","","19,183.75","Base Rate Adjustment - October 5, 2020","-2-10",""
"2020-10-05 16:00:00 010996683_000_000","FINAL_CHOICE","","19,183.75","Community Greenlight Poll - CGT (CACHE Gold) - September 21, 2020","No (Defer)",""
"2020-10-05 16:00:00 010996683_000_000","FINAL_CHOICE","","19,183.75","Community Greenlight Poll - ARCA (ArCoin) - September 21, 2020","Yes (Greenlight)",""
"2020-10-05 16:00:00 010996683_000_000","FINAL_CHOICE","","19,183.75","Community Greenlight Poll - renBCH (renBCH) - September 21, 2020","Yes (Greenlight)",""
"2020-10-05 16:00:00 010996683_000_000","FINAL_CHOICE","","19,183.75","Community Greenlight Poll - REINNO (REINNO) - September 21, 2020","No (Defer)",""
"2020-10-05 16:00:00 010996683_000_000","FINAL_CHOICE","","19,183.75","Community Greenlight Poll - CAT (ShuttleOne Credit Application Token) - September 21, 2020","Yes (Greenlight)",""
"2020-10-05 16:00:00 010996683_000_000","FINAL_CHOICE","","19,183.75","Community Greenlight Poll - MOONI-ETH-USDC (Mooniswap ETH-USDC Liquidity Pool) - September 21, 2020","No (Defer)",""
"2020-10-05 16:00:00 010996683_000_000","FINAL_CHOICE","","19,183.75","Community Greenlight Poll - cDAI (Compound DAI) - September 21, 2020","Yes (Greenlight)",""
"2020-10-05 16:00:00 010996683_000_000","FINAL_CHOICE","","19,183.75","Community Greenlight Poll - MOONI-ETH-USDT (Mooniswap ETH-USDT Liquidity Pool) - September 21, 2020","No (Defer)",""
"2020-10-05 16:00:00 010996683_000_000","FINAL_CHOICE","","19,183.75","Community Greenlight Poll - BAL (Balancer Token) - September 21, 2020","Yes (Greenlight)",""
"2020-10-05 16:00:00 010996683_000_000","FINAL_CHOICE","","19,183.75","Community Greenlight Poll - renZEC (renZEC) - September 21, 2020","Yes (Greenlight)",""
"2020-10-05 16:00:00 010996683_000_000","FINAL_CHOICE","","19,183.75","Community Greenlight Poll - MOONI-ETH-WBTC (Mooniswap ETH-WBTC Liquidity Pool) - September 21, 2020","No (Defer)",""
"2020-10-05 16:00:00 010996683_000_000","FINAL_CHOICE","","19,183.75","Community Greenlight Poll - YFI (yearn.finance) - September 21, 2020","Yes (Greenlight)",""
"2020-10-05 16:00:00 010996683_000_000","FINAL_CHOICE","","19,183.75","Community Greenlight Poll - UMA (UMA) - September 21, 2020","Yes (Greenlight)",""
"2020-10-03 05:39:11 010981118_038_001_1","UP-VOTE","","19,183.75","Raise the PAX-A Debt Ceiling and Reduce the Base Rate - October 2, 2020","",""
"2020-10-03 05:39:11 010981118_038_001_0","STAKE","694.83","19,183.75","","",""
"2020-10-02 17:09:12 010977842_056_000_1","VOTE","","18,488.92","Raise the PAX-A Debt Ceiling and Reduce the Base Rate - October 2, 2020","",""
"2020-10-02 17:09:12 010977842_056_000_0","MOVE VOTE","","18,488.92","Onboard USDT and PAX, Multiple other changes - September 4, 2020","",""
"2020-10-02 06:30:52 010975031_130_000_0","CHOOSE","","18,488.92","Community Greenlight Poll - CAT (ShuttleOne Credit Application Token) - September 21, 2020","Yes (Greenlight)",""
"2020-10-02 06:25:53 010975013_096_001_1","UP-VOTE","","18,488.92","Onboard USDT and PAX, Multiple other changes - September 4, 2020","",""
"2020-10-02 06:25:53 010975013_096_001_0","STAKE","1,425.00","18,488.92","","",""
"2020-10-01 16:00:00 010971080_000_000","FINAL_CHOICE","","17,063.92","Base Rate Adjustment - September 28, 2020","0",""
"2020-10-01 16:00:00 010971080_000_000","FINAL_CHOICE","","17,063.92","Adjust the PAXUSD-A Debt Ceiling - September 28, 2020","Yes",""
"2020-09-30 08:10:03 010962615_100_000_0","CHOOSE","","17,063.92","Community Greenlight Poll - MOONI-ETH-USDC (Mooniswap ETH-USDC Liquidity Pool) - September 21, 2020","No (Defer)",""
"2020-09-30 08:10:03 010962615_099_000_0","CHOOSE","","17,063.92","Community Greenlight Poll - MOONI-ETH-WBTC (Mooniswap ETH-WBTC Liquidity Pool) - September 21, 2020","No (Defer)",""
"2020-09-30 08:10:03 010962615_098_000_0","CHOOSE","","17,063.92","Community Greenlight Poll - MOONI-ETH-USDT (Mooniswap ETH-USDT Liquidity Pool) - September 21, 2020","No (Defer)",""
"2020-09-30 06:12:13 010962099_084_000_0","CHOOSE","","17,063.92","Community Greenlight Poll - cDAI (Compound DAI) - September 21, 2020","Yes (Greenlight)",""
"2020-09-30 05:53:17 010962017_149_000_0","CHOOSE","","17,063.92","Community Greenlight Poll - YFI (yearn.finance) - September 21, 2020","Yes (Greenlight)",""
"2020-09-30 05:44:50 010961986_142_000_0","CHOOSE","","17,063.92","Community Greenlight Poll - CGT (CACHE Gold) - September 21, 2020","No (Defer)",""
"2020-09-30 05:42:27 010961977_051_000_0","CHOOSE","","17,063.92","Community Greenlight Poll - ARCA (ArCoin) - September 21, 2020","Yes (Greenlight)",""
"2020-09-29 06:09:27 010955702_152_000_0","CHOOSE","","17,063.92","Base Rate Adjustment - September 28, 2020","0",""
"2020-09-29 06:09:27 010955702_151_000_0","CHOOSE","","17,063.92","Adjust the PAXUSD-A Debt Ceiling - September 28, 2020","Yes",""
"2020-09-29 06:09:27 010955702_150_000_0","CHOOSE","","17,063.92","Community Greenlight Poll - UMA (UMA) - September 21, 2020","Yes (Greenlight)",""
"2020-09-29 06:00:23 010955656_274_000_0","CHOOSE","","17,063.92","Community Greenlight Poll - BAL (Balancer Token) - September 21, 2020","Yes (Greenlight)",""
"2020-09-29 05:31:03 010955548_127_000_0","CHOOSE","","17,063.92","Community Greenlight Poll - renBCH (renBCH) - September 21, 2020","Yes (Greenlight)",""
"2020-09-29 05:29:02 010955538_098_000_0","CHOOSE","","17,063.92","Community Greenlight Poll - renZEC (renZEC) - September 21, 2020","Yes (Greenlight)",""
"2020-09-29 05:26:51 010955522_035_000_0","CHOOSE","","17,063.92","Community Greenlight Poll - REINNO (REINNO) - September 21, 2020","No (Defer)",""
"2020-09-05 16:04:52 010802392_106_000_1","VOTE","","17,063.92","Onboard USDT and PAX, Multiple other changes - September 4, 2020","","YES"
"2020-09-05 16:04:52 010802392_106_000_0","MOVE VOTE","","17,063.92","Increase the Base Rate","",""
"2020-08-31 16:00:00 010769637_000_000","FINAL_CHOICE","","17,063.92","MIP9 Community Greenlight Poll - TAUD (TrueAUD) - August 17, 2020","Yes (Greenlight)",""
"2020-08-31 16:00:00 010769637_000_000","FINAL_CHOICE","","17,063.92","MIP9 Community Greenlight Poll - TCAD (TrueCAD) - August 17, 2020","Yes (Greenlight)",""
"2020-08-31 16:00:00 010769637_000_000","FINAL_CHOICE","","17,063.92","MIP9 Community Greenlight Poll - UNI-V2-DAI-ETH (UniswapV2 Dai-Eth Liquidity Token) - August 17, 2020","Yes (Greenlight)",""
"2020-08-31 16:00:00 010769637_000_000","FINAL_CHOICE","","17,063.92","MIP9 Community Greenlight Poll - UNI-V2-USDC-ETH (UniswapV2 USDC-ETH Liquidity Token) - August 17, 2020","Yes (Greenlight)",""
"2020-08-31 16:00:00 010769637_000_000","FINAL_CHOICE","","17,063.92","MIP9 Community Greenlight Poll - CHI (Chi Gastoken) - August 17, 2020","No (Defer)",""
"2020-08-31 16:00:00 010769637_000_000","FINAL_CHOICE","","17,063.92","MIP9 Community Greenlight Poll - BUSD (Binance USD) - August 17, 2020","Yes (Greenlight)",""
"2020-08-31 16:00:00 010769637_000_000","FINAL_CHOICE","","17,063.92","MIP9 Community Greenlight Poll - HBTC (Huobi Global BTC) - August 17, 2020","Yes (Greenlight)",""
"2020-08-27 16:00:00 010743541_000_000","FINAL_CHOICE","","17,063.92","Add USDT as a Collateral Type - August 24, 2020","Yes",""
"2020-08-27 16:00:00 010743541_000_000","FINAL_CHOICE","","17,063.92","Base Rate Adjustment - August 24, 2020","-6",""
"2020-08-27 16:00:00 010743541_000_000","FINAL_CHOICE","","17,063.92","Add PAX as a Collateral Type - August 24, 2020","Yes",""
"2020-08-27 16:00:00 010743541_000_000","FINAL_CHOICE","","17,063.92","Adjust the WBTC-A Risk Premium - August 24, 2020","Yes",""
"2020-08-27 16:00:00 010743541_000_000","FINAL_CHOICE","","17,063.92","Adjust the USDC-A Debt Ceiling - August 24, 2020","Yes",""
"2020-08-25 19:04:29 010731384_083_000_0","CHOOSE","","17,063.92","Add USDT as a Collateral Type - August 24, 2020","Yes",""
"2020-08-25 18:57:33 010731354_077_000_0","CHOOSE","","17,063.92","Adjust the USDC-A Debt Ceiling - August 24, 2020","Yes",""
"2020-08-25 18:47:00 010731302_085_000_0","CHOOSE","","17,063.92","Base Rate Adjustment - August 24, 2020","-6",""
"2020-08-25 18:46:34 010731300_134_000_0","CHOOSE","","17,063.92","Add PAX as a Collateral Type - August 24, 2020","Yes",""
"2020-08-25 18:45:09 010731290_095_000_0","CHOOSE","","17,063.92","Adjust the WBTC-A Risk Premium - August 24, 2020","Yes",""
"2020-08-23 05:35:43 010714702_061_000_1","VOTE","","17,063.92","Increase the Base Rate","",""
"2020-08-23 05:35:43 010714702_061_000_0","MOVE VOTE","","17,063.92","Modify Multiple System Parameters","",""
"2020-08-23 05:31:42 010714686_096_000_0","CHOOSE","","17,063.92","MIP9 Community Greenlight Poll - CHI (Chi Gastoken) - August 17, 2020","No (Defer)",""
"2020-08-23 05:27:30 010714668_217_000_0","CHOOSE","","17,063.92","MIP9 Community Greenlight Poll - HBTC (Huobi Global BTC) - August 17, 2020","Yes (Greenlight)",""
"2020-08-23 05:26:41 010714665_131_000_0","CHOOSE","","17,063.92","MIP9 Community Greenlight Poll - TCAD (TrueCAD) - August 17, 2020","Yes (Greenlight)",""
"2020-08-23 05:25:54 010714663_189_000_0","CHOOSE","","17,063.92","MIP9 Community Greenlight Poll - BUSD (Binance USD) - August 17, 2020","Yes (Greenlight)",""
"2020-08-23 05:25:54 010714663_176_000_0","CHOOSE","","17,063.92","MIP9 Community Greenlight Poll - TAUD (TrueAUD) - August 17, 2020","Yes (Greenlight)",""
"2020-08-23 05:25:40 010714660_146_000_0","CHOOSE","","17,063.92","MIP9 Community Greenlight Poll - UNI-V2-DAI-ETH (UniswapV2 Dai-Eth Liquidity Token) - August 17, 2020","Yes (Greenlight)",""
"2020-08-23 05:24:33 010714654_164_000_0","CHOOSE","","17,063.92","MIP9 Community Greenlight Poll - UNI-V2-USDC-ETH (UniswapV2 USDC-ETH Liquidity Token) - August 17, 2020","Yes (Greenlight)",""
"2020-08-18 16:00:00 010684944_000_000","FINAL_CHOICE","","17,063.92","Adjust the ETH-A Debt Ceiling - August 17, 2020","Yes",""
"2020-08-17 16:15:05 010678551_144_000_0","CHOOSE","","17,063.92","Adjust the ETH-A Debt Ceiling - August 17, 2020","Yes",""
"2020-08-17 16:14:08 010678545_091_000_1","VOTE","","17,063.92","Modify Multiple System Parameters","",""
"2020-08-17 16:14:08 010678545_091_000_0","MOVE VOTE","","17,063.92","Fix the WBTC-A debt ceiling","",""
"2020-08-13 16:00:00 010652551_000_000","FINAL_CHOICE","","17,063.92","Liquidations 1.2 Upgrade - August 10, 2020","Yes",""
"2020-08-13 16:00:00 010652551_000_000","FINAL_CHOICE","","17,063.92","Base Rate Adjustment - August 10, 2020","-6",""
"2020-08-13 16:00:00 010652551_000_000","FINAL_CHOICE","","17,063.92","Increase the Surplus Auction Buffer to 2 Million DAI - August 10, 2020","Yes",""
"2020-08-13 16:00:00 010652551_000_000","FINAL_CHOICE","","17,063.92","Adjust the Dust Parameter - August 10, 2020","No",""
"2020-08-13 16:00:00 010652551_000_000","FINAL_CHOICE","","17,063.92","Adjust the BAT-A Risk Premium - August 10, 2020","Yes",""
"2020-08-13 16:00:00 010652551_000_000","FINAL_CHOICE","","17,063.92","MIP10c15-SP6 Governance Poll to Appoint MyCrypto as Oracle Light Feed - August 10, 2020","Yes",""
"2020-08-13 16:00:00 010652551_000_000","FINAL_CHOICE","","17,063.92","Inclusion Poll for MIP12c2-SP4 - LRC Collateral Onboarding - August 10, 2020","No",""
"2020-08-11 09:52:10 010637934_130_000_0","CHOOSE","","17,063.92","Adjust the BAT-A Risk Premium - August 10, 2020","Yes",""
"2020-08-11 09:50:53 010637929_087_000_0","CHOOSE","","17,063.92","Base Rate Adjustment - August 10, 2020","-6",""
"2020-08-11 09:49:58 010637925_068_000_0","CHOOSE","","17,063.92","Increase the Surplus Auction Buffer to 2 Million DAI - August 10, 2020","Yes",""
"2020-08-11 09:48:48 010637918_119_000_0","CHOOSE","","17,063.92","Inclusion Poll for MIP12c2-SP4 - LRC Collateral Onboarding - August 10, 2020","No",""
"2020-08-11 09:44:32 010637898_051_000_0","CHOOSE","","17,063.92","MIP10c15-SP6 Governance Poll to Appoint MyCrypto as Oracle Light Feed - August 10, 2020","Yes",""
"2020-08-11 09:42:20 010637888_139_000_0","CHOOSE","","17,063.92","Liquidations 1.2 Upgrade - August 10, 2020","Yes",""
"2020-08-11 09:39:49 010637879_060_000_0","CHOOSE","","17,063.92","Adjust the Dust Parameter - August 10, 2020","No",""
"2020-08-09 07:17:28 010624294_091_000_1","VOTE","","17,063.92","Fix the WBTC-A debt ceiling","",""
"2020-08-09 07:17:28 010624294_091_000_0","MOVE VOTE","","17,063.92","Reduce the Base Rate, Whitelist DyDx on the ETHUSD Oracle","",""
"2020-08-03 16:00:00 010587757_000_000","FINAL_CHOICE","","17,063.92","MIP9 Community Greenlight Poll - AMPL (Ampleforth Token) - July 20, 2020","No (Defer)",""
"2020-08-03 16:00:00 010587757_000_000","FINAL_CHOICE","","17,063.92","MIP9 Community Greenlight Poll - HUSD - July 20, 2020","Yes (Greenlight)",""
"2020-08-03 16:00:00 010587757_000_000","FINAL_CHOICE","","17,063.92","MIP9 Community Greenlight Poll - BNT (Bancor Network Token) - July 20, 2020","Yes (Greenlight)",""
"2020-08-03 16:00:00 010587757_000_000","FINAL_CHOICE","","17,063.92","MIP9 Community Greenlight Poll - COMP (Compound) - July 20, 2020","Yes (Greenlight)",""
"2020-08-03 16:00:00 010587757_000_000","FINAL_CHOICE","","17,063.92","MIP9 Community Greenlight Poll - USDT (Tether USD ERC20) - July 20, 2020","Yes (Greenlight)",""
"2020-08-03 16:00:00 010587757_000_000","FINAL_CHOICE","","17,063.92","MIP9 Community Greenlight Poll - EURS (Stasis Euro) - July 20, 2020","Yes (Greenlight)",""
"2020-08-03 16:00:00 010587757_000_000","FINAL_CHOICE","","17,063.92","MIP9 Community Greenlight Poll - WiV - July 20, 2020","No (Defer)",""
"2020-08-03 16:00:00 010587757_000_000","FINAL_CHOICE","","17,063.92","MIP9 Community Greenlight Poll - LRC (Loopring Token) - July 20, 2020","Yes (Greenlight)",""
"2020-08-03 16:00:00 010587757_000_000","FINAL_CHOICE","","17,063.92","MIP9 Community Greenlight Poll - C20 (Crypto20) - July 20, 2020","No (Defer)",""
"2020-08-03 16:00:00 010587757_000_000","FINAL_CHOICE","","17,063.92","MIP9 Community Greenlight Poll - PAX (Paxos Standard) - July 20, 2020","Yes (Greenlight)",""
"2020-08-01 05:40:08 010571962_165_000_1","VOTE","","17,063.92","Reduce the Base Rate, Whitelist DyDx on the ETHUSD Oracle","",""
"2020-08-01 05:40:08 010571962_165_000_0","MOVE VOTE","","17,063.92","Increase the ETH-A, USDC-A, USDC-B, W-BTC, BAT-A debt ceilings","",""
"2020-07-30 16:00:00 010561870_000_000","FINAL_CHOICE","","17,063.92","Base Rate Adjustment - July 27, 2020","0",""
"2020-07-30 16:00:00 010561870_000_000","FINAL_CHOICE","","17,063.92","Adjust the TUSD Debt Ceiling - July 27, 2020","Yes",""
